id,source,source_url,price_vnd,price_billion,category,is_rent,title,description,area_m2,price_per_m2,region_name,district,ward,latitude,longitude,legal_document,bedrooms,bathrooms,floors,furnishing,property_status,seller_type,list_time,has_full_furniture,has_balcony,has_lake_view,has_city_view,has_red_book,has_car_access,has_luxury_keyword,has_new_keyword,has_corner_keyword,has_near_center
131551690,chotot_gateway,https://www.chotot.com/131551690.htm,5800000000.0,5.8,Căn hộ/Chung cư,False,"Bán căn hộ TT tầng 3 l mặt phố Phạm ngọc Thạch 125 m2, oto đỗ chân CT","Dự án: Thông tin chi tiết: Tập thể siêu hiếm mặt phố Phạm ngọc Thạch tầng 3 lô góc sổ đỏ Đống Đa 40/125 m², ô tô đỗ cửa, 3 ngủ thoáng sáng. Ban công rất rộng thoải mái cho xe lên & trồng hoa, tiểu cảnh, gần các trường cấp 1.2.3 Trung Tự / Kim Liên, Đống Đa MẶT PHỐ PHẠM NGỌC THẠCH - OTO ĐỖ CHÂN CẦU THANG - PHƯỜNG KIM LIÊN - CH mặt phố Phạm Ngọc Thạch thuận tiện KD, oto đỗ chân cầu thang. - DT trên sổ 35m² Diện tích sử dụng thực tế trên 110m². - Thiết kế 3 phòng ngủ,1 phòng khách, bếp, ban công. Nội thất đẹp. - Khu vực dân cư rất sầm uất, xung quanh nhiều tiện ích. - Sổ đỏ chính chủ giao dịch ngay. Liên hệ Mrs Thanh ***",125.0,46400000.0,Hà Nội,Quận Đống Đa,Phường Kim Liên,21.006693,105.83563,,3,,,,,,1777603946000,0,1,0,0,1,1,0,0,1,0
132014147,chotot_gateway,https://www.chotot.com/132014147.htm,3950000000.0,3.95,Căn hộ/Chung cư,False,"Bán chung cư Bộ Công An - Khương Trung - Thanh Xuân - 62m2, 2Pn","Dự án: Thông tin chi tiết: Bán chung cư Bộ Công An - Khương Trung - Thanh Xuân - 62m2, 2Pn Giá chỉ 3,95 tỷ - TRUNG TÂM THANH XUÂN- CHUNG CƯ CAO CẤP BỘ CÔNG AN - KHƯƠNG TRUNG - Tầng view thoáng, khu vực trung tâm quận Thanh Xuân - Ngã Tư Sở - Tiện ích trường, chợ ngay gần nhà, ở thuận tiện, an ổn lâu dài THIẾT KẾ: - Dt: 62m2 - 2 ngủ, 2 vệ sinh. - Nhà đẹp về ở ngay. - Chủ tặng tất cả nội thất cho chủ mới. - Pháp lý: HĐMB công chứng. Xin gọi ngay em: Quỳnh Vân xem nhà thực tế",62.0,63709677.41935484,Hà Nội,Quận Thanh Xuân,Phường Khương Trung,20.99715,105.82169,5,2,2,,,2,,1777600902000,0,0,0,1,0,0,1,1,0,1
131547371,chotot_gateway,https://www.chotot.com/131547371.htm,1500000000.0,1.5,Căn hộ/Chung cư,False,SỔ HỒNG ! GIÁ RẺ ! CHUNG CƯ A1 TRẦN CUNG - PHẠM VĂN ĐỒNG - CỔ NHUẾ,"Dự án: Thông tin chi tiết: Bán gấp - chung cư giá rẻ A1 Trần Cung - Cổ Nhuế - Phạm Văn Đồng Hệ thống chữa cháy, báo cháy theo tiêu chuẩn mới hiện đại. Hệ thống thang thoát hiểm đầy đủ. Liên hệ Trường chủ đầu tư để mua giá gốc ***... (Lưu ý miễn môi giới trung gian). Thiết kế mới hiện đại - nhận nhà ở luôn. Diện tích: 30m - 35m - 45m - 48m - 50m - 52m - 55m². Giá bán: 1 tỷ - 1,350 tỷ - 1,5 tỷ - 1,9 tỷ - 2 tỷ Khách hàng không mất thêm bất kỳ chi phí nào khác. Pháp lý đầy đủ và đảm bảo theo quy định của pháp luật. Sổ hồng sở hữu vĩnh viễn. Liên hệ trực tiếp Trường chủ đầu tư xây dựng để mua nhà giá gốc ***. Add Zalo để nhận video căn hộ (Lưu ý miễn môi giới trung gian).",52.0,28846153.846153848,Hà Nội,Quận Bắc Từ Liêm,Phường Cổ Nhuế 1,21.051962,105.78924,,2,2,,,2,,1777565599000,0,0,0,0,1,0,0,1,0,0
131547204,chotot_gateway,https://www.chotot.com/131547204.htm,4500000000.0,4.5,Căn hộ/Chung cư,False,"BÁN GẤP CC KIM VĂN KIM LŨ – 65m², 2PN, FULL NỘI THẤT, SỔ ĐỎ, Ở NGAY","Dự án: Thông tin chi tiết: BÁN GẤP CC KIM VĂN KIM LŨ – 65m², 2PN, FULL NỘI THẤT, SỔ ĐỎ, Ở NGAY Giá chỉ 4,5 tỷ - Vị trí: KĐT Kim Văn Kim Lũ, Đại Kim – Hoàng Mai, Hà Nội - Diện tích: 65m² - Thiết kế: 2 phòng ngủ – 2 WC - Nội thất: Đầy đủ, đẹp, khách mua về ở ngay - Căn hộ phù hợp ở ngay hoặc đầu tư cho thuê - Khu dân cư đông đúc, tiện ích đầy đủ, giao thông thuận tiện di chuyển Linh Đàm, Kim Giang, Nguyễn Xiển, Ngã Tư Sở.. - Sổ đỏ chính chủ lâu dài Liên hệ ngay em Quỳnh Vân để xem nhà thực tế",65.0,69230769.23076923,Hà Nội,Quận Hoàng Mai,Phường Đại Kim,20.973969,105.82169,6,2,2,,2,2,,1777564431000,1,0,0,0,1,0,0,0,0,0
131510413,chotot_gateway,https://www.chotot.com/131510413.htm,2650000000.0,2.65,Căn hộ/Chung cư,False,BÁN CC QUAN NHÂN - 2PN - 2WC Ô TÔ CHẠY,"Bán CCMN Quan Nhân - Thanh Xuân . Mặt phố ô tô chạy. - Gần Láng, Ngã Tư Sở, view Royal - DT 55m, 2pn, 2wc, phòng khách, bếp, ban công thoáng - Đầy đủ nội thất đep, khách chỉ việc vào ở - Tòa CC 10 tầng, sàn 8 căn, có 2 thang máy, thang bộ, pccc, bảo vệ - Pháp lý chuẩn theo quy định của nhà nước - Liên hệ e xem nhà",55.0,48181818.18181818,Hà Nội,Quận Thanh Xuân,Phường Nhân Chính,21.008104,105.81288,5,2,2,10,2,2,,1777560971000,1,1,0,0,0,1,0,0,0,0
131510666,chotot_gateway,https://www.chotot.com/131510666.htm,1660000000.0,1.66,Căn hộ/Chung cư,False,BÁN CC KHƯƠNG ĐÌNH - CÓ SỔ - MẶT PHỐ,"Bán căn hộ chung cư mặt phố Khương Đình - Thanh Xuân - Vị trí 2 làn ô tô chạy, gần ngã tư sở, Nguyễn Trãi, Royal - Dt 36m, 1pn, 1wc, phòng khách, bếp, ban công thoáng - Có sổ hồng đồng sở hữu từng căn, mua bán chuyển nhượng công chứng - Tòa 11 tầng, 2 thang máy, hầm để xe rộng, bảo vệ, PCCC đầy đủ - Liên hệ e xem nhà",35.0,47428571.428571425,Hà Nội,Quận Thanh Xuân,Phường Khương Đình,20.988735,105.818756,6,1,1,11,2,2,,1777560937000,0,1,0,0,1,1,0,0,0,0
131546508,chotot_gateway,https://www.chotot.com/131546508.htm,3600000000.0,3.6,Căn hộ/Chung cư,False,🏡 BÁN CĂN HỘ RUBY CT3 – FULL NỘI THẤT – 2PN 2WC – GIÁ TỐT 🏡,"Dự án: Thông tin chi tiết: 🏡 BÁN CĂN HỘ RUBY CT3 – FULL NỘI THẤT – 2PN 2WC – GIÁ TỐT 🏡 💰 Giá chỉ: 3.6 tỷ 📐 Diện tích: 55m ✨ Ưu điểm nổi bật: Thiết kế hiện đại: 2 phòng ngủ + 2 WC + 1 logia thoáng mát Tặng toàn bộ nội thất – chỉ việc xách vali vào ở ngay Sổ đỏ chính chủ, pháp lý rõ ràng, sẵn sàng giao dịch 🏢 Tiện ích tòa nhà: Chung cư cao 22 tầng, có 3 tầng hầm để xe rộng rãi 4 thang máy vận hành nhanh, ổn định Sảnh và hành lang thoáng, sạch đẹp Có 2 khu vui chơi cho trẻ em, phù hợp gia đình trẻ 📍 Vị trí đẹp: Nằm gần Quốc lộ 1, giao thông thuận tiện Khu dân cư đông đúc, đầy đủ tiện ích xung quanh 📞 Liên hệ ngay để xem nhà thực tế và chốt giá tốt!",55.0,65454545.45454545,Hà Nội,Quận Long Biên,Phường Phúc Lợi,21.05286,105.92033,6,2,1,22,,,,1777560877000,1,1,0,0,1,1,0,0,0,0
131015571,chotot_gateway,https://www.chotot.com/131015571.htm,17411000000.0,17.411,Căn hộ/Chung cư,False,"BÁN CĂN HỘ “CĂN GÓC 1601 - N04B - T2” 151,4M² KĐT NGOẠI GIAO ĐOÀN – B","BÁN CĂN HỘ “CĂN GÓC 1601 - N04B - T2” 151,4M² KĐT NGOẠI GIAO ĐOÀN – BẮC TỪ LIÊM – GẦN HỒ TÂY - mr. Hoàng - *** Giá 17,41 Tỷ (115 triệu/m²) – Bán gấp chuyển định cư (mr. Hoàng ***) Cần bán căn hộ chung cư “CĂN GÓC 1601 - N04B - T2” 151,4M² KĐT Ngoại Giao Đoàn, Xuân Tảo, Bắc Từ Liêm, Hà Nội. • Diện tích: 151,4m² (diện tích lớn rất hiếm tại tòa) • Căn góc 2 mặt thoáng (hướng Nam là hướng chính, và một phần hướng Tây), phòng nào cũng có ánh sáng tự nhiên. Góc ngắm quan sát tổng thể được 3/4 Hồ Tây. • Nội thất cao cấp, vào ở ngay • Sổ đỏ chính chủ (mr. Hoàng - ***) Tiện ích khu Ngoại Giao Đoàn: • Gần Hồ Tây, Công viên Hòa Bình • Khu dân trí cao, nhiều đại sứ quán • Gần trường quốc tế, siêu thị, gym, café • Kết nối nhanh Võ Chí Công – Phạm Văn Đồng – sân bay Nội Bài Mặt bằng giá khu N04B, KĐT Ngoại Giao Đoàn hiện đang 120 – 130 triệu/m². Gia đình cần bán gấp để chuyển định cư nên để giá chỉ 115 triệu/m². 👉 Giá 17,41 tỷ là mức thiện chí trong vòng 1 tháng, ưu tiên khách mua nhanh, làm việc trực tiếp chính chủ. Liên hệ xem nhà và thương lượng trực tiếp: Trần Đức Hoàng - ***",151.3999,115000075.95777804,Hà Nội,Quận Bắc Từ Liêm,Phường Xuân Đỉnh,21.07094,105.79114,6,4,2,,1,2,,1777554002000,1,0,1,0,1,0,1,0,1,1
131543927,chotot_gateway,https://www.chotot.com/131543927.htm,2300000000.0,2.3,Căn hộ/Chung cư,False,"Nhỉnh 2 tỷ Tập thể Bạch Mai, 2 thoáng, 40m 2N, ô tô đỗ cửa, sổ đỏ đẹp","TT Hai Bà Trưng. Giao Bạch Mai - Phố Huế - Đại Cồ Việt - Trần Khát Chân - Lê Thanh Nghị - Thanh Nhàn. - Căn hộ nhà mình nằm trong khu TT Trại Găng nên bước xuống cầu thang là chợ, tạp hóa…không thiếu thứ gì. Buôn bán tấp nập ngày đêm. - Nằm trong trung tâm các trường Đại học lớn nhất Hà Nội (Bách Khoa, Kinh Tế, Xây Dựng). Nơi luôn cháy phòng cho thuê. + Gần các bệnh viện lớn Bạch Mai, Thanh Nhàn… - Thiết kế: Khách + 1(2) Ngủ + Bếp + WC. + Nhà đã sửa sang lại đẹp, full nội thất, khách mua chỉ việc xách vali về ở - Sổ đỏ đẹp chính chủ, sẵn sàng giao dịch. * Liên hệ: M Thắng, ***, để tư vấn và xem nhà miễn phí.",40.0,57500000.0,Hà Nội,Quận Hai Bà Trưng,Phường Bạch Mai,21.003136,105.850945,6,2,1,,2,2,,1777550992000,1,0,0,0,1,1,0,0,0,1
132108217,chotot_gateway,https://www.chotot.com/132108217.htm,4350000000.0,4.35,Căn hộ/Chung cư,False,Bán nhà chuyển căn lớn hơn,"Dự án: Thông tin chi tiết: Nhà thoáng máng , ánh sáng tự nhiên , yên tĩnh , an ninh tuyệt đối , Được hưởng tiện ích của Vinhoms Reverside.",69.3,62770562.770562775,Hà Nội,Quận Long Biên,Phường Giang Biên,21.06103,105.91632,6,2,2,,3,2,,1777546712000,0,0,0,0,0,0,0,0,0,0
131542043,chotot_gateway,https://www.chotot.com/131542043.htm,2800000000.0,2.8,Căn hộ/Chung cư,False,"TT Khâm Thiên thiết kế phong cách 5 sao, full nội thất, ô tô tránh","Dự án: Thông tin chi tiết: Dự án: Thông tin chi tiết: - Bán nhà TT Khâm Thiên, diện tích 55m2, giá 2tỷ8 - Vị trí đắc địa, trung tâm quận Đống Đa, sát phố, ô tô đỗ chân cầu thang, gần ngã 7 Ô chợ dừa, Tôn Đức Thắng, Lê Duẩn, gần trường các cấp, chợ, nhiều tiện ích - Thiết kế nội thất hiện đại, nhà thoáng, full nội thất - Sổ đỏ chính chủ, sẵn sàng giao dịch Liên hệ: *** - Bích Ngọc",50.0,56000000.0,Hà Nội,Quận Đống Đa,Phường Khâm Thiên,21.018812,105.84117,,2,,,,,,1777544336000,1,0,0,0,1,1,0,0,0,1
132023179,chotot_gateway,https://www.chotot.com/132023179.htm,17500000000.0,17.5,Căn hộ/Chung cư,False,"Chính chủ bán chung cư Mipec Rubik 122 - 124 Xuân Thủy, 123.8m²","Mình chính chủ cần bán chung cư Mipec Rubik 122 - 124 Xuân Thủy, diện tích 123.8m² Bác nào cần thì nhắn em trao đổi thương lượng nhé",123.8,141357027.46365106,Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng,21.03664,105.78526,6,3,2,,1,2,,1777542405000,0,0,0,0,0,0,0,0,0,0
132102664,chotot_gateway,https://www.chotot.com/132102664.htm,5200000000.0,5.2,Căn hộ/Chung cư,False,"CHÍNH CHỦ CẦN BÁN CĂN HỘ TẬP THỂ QUỲNH MAI, HAI BÀ TRƯNG HÀ NỘI","CHÍNH CHỦ CẦN BÁN CĂN HỘ TẬP THỂ QUỲNH MAI, HAI BÀ TRƯNG HÀ NỘI 🏡 Vị trí đẹp tại Quỳnh Mai – khu trung tâm, dân cư đông đúc, tiện ích bạt ngàn. ✨ Thông tin căn hộ: *Diện tích sổ: 45m2 * Diện tích sử dụng: 90m2 * 3 phòng ngủ riêng biệt * 1 phòng khách to * Ban công trước rộng rãi * Bếp gọn gàng * 1 WC khép kín sạch sẽ * Nhà thoáng sáng, đón gió tự nhiên 🚗 Điểm cộng cực hiếm: * Bên dưới là chợ cực kỳ tiện ích * khu dân trí cao * Cầu thang thoải, dễ đi lại 📍 Tiện ích xung quanh: * Gần BV Thanh Nhàn, chợ Quỳnh Mai * Gần các tuyến phố lớn, đi lại thuận tiện * Xung quanh kinh doanh sầm uất, không thiếu thứ gì 📕 Pháp lý: Sổ đỏ chính chủ, giao dịch nhanh gọn 💰 Giá nhỉnh 5 tỉ 📞 *** - *** Inbox hoặc gọi ngay để xem nhà thực tế!",90.0,57777777.777777776,Hà Nội,Quận Hai Bà Trưng,Phường Quỳnh Mai,21.00107,105.86031,6,3,1,,3,1,,1777542123000,0,1,0,0,1,0,0,0,0,1
132109886,chotot_gateway,https://www.chotot.com/132109886.htm,3136000000.0,3.136,Căn hộ/Chung cư,False,🔥 ĐẠI LÝ F1 MIK – CHỈ 375TR SỞ HỮU NHÀ TẠI OCEAN PARK IMPERIA PARKLAND,"🔥 ĐẠI LÝ F1 MIK – CHỈ 375TR SỞ HỮU NHÀ TẠI IMPERIA PARKLAND 🏡 Đủ loại căn: Studio, 1N+, 2N, 2N+, 3N 📍 Vị trí đẹp: gần Vành đai 3.5 & Vành đai 4, cầu Ngọc Hồi dự kiến thông xe quý 2/2027 💳 Tài chính linh hoạt: ✔️ Vay 70% – miễn gốc & lãi đến Q1/2029 (nhận nhà) ✔️ Sau nhận nhà: lãi suất 6,8%/năm cố định 24 tháng, chỉ trả lãi – ân hạn gốc 🎁 Ưu đãi: miễn phí dịch vụ 2 năm, 2 hầm xe, tiện ích đầy đủ (gym, yoga, golf, bể bơi…) 💥 Ở ngay – đầu tư an toàn, dòng tiền ổn định 📞 Gọi/Zalo: *** (Em Ly)",58.3899,53707918.664015524,Hà Nội,Huyện Gia Lâm,Thị trấn Trâu Quỳ,21.02097,105.93817,6,2,2,,2,,,1777541522000,0,0,0,0,0,0,0,0,0,0
131541647,chotot_gateway,https://www.chotot.com/131541647.htm,5200000000.0,5.2,Căn hộ/Chung cư,False,"Bán nhà TT Thọ Lão, ô tô tránh, KD, 80m 3PN sát phố cổ, full nội thất","- Bán nhà TT Thọ Lão, diện tích 80m2, giá chỉ 5tỷ2 ( thương lượng sâu ) - Ô tô đỗ chân cầu thang, 5p ra Hồ Gươm, sát phố cổ, gần các trường học, chợ, khu dân trí cao, an sinh tốt, rất phù hợp để ở lâu hoặc cho thuê - Nhà thiết kế 3PN, chủ tặng full nội thất siêu vip, nhà thoáng, sáng - Sổ đỏ chính chủ, sẵn sàng giao dịch Liên hệ: *** - Bích Ngọc",80.0,65000000.0,Hà Nội,Quận Hai Bà Trưng,Phường Đống Mác,21.011076,105.85725,,3,,,,,,1777541489000,1,0,1,0,1,1,0,0,0,0
131541529,chotot_gateway,https://www.chotot.com/131541529.htm,4400000000.0,4.4,Căn hộ/Chung cư,False,"Nhà TT Bách Khoa,3 thoáng, full nội thất, ô tô tránh, 70m2","- Bán nhà TT Bách Khoa, diện tích 70m2, giá 4tỷ4 ( thương lượng ) - Ô tô chạy vòng quanh, ngõ thông bàn cờ đi thứ phía, khu TT Bách Khoa, vài bước lên phố, giao với các tuyến phố lớn Đại La, Bạch Mai, Xã Đàn, Đại Cồ Việt, di chuyển đi đâu cũng tiện, tiện ích vô vàn - Nhà siêu thoáng, ban công trước nhà thoáng, phòng nào cũng có cửa sổ, full nội thất - Sổ đỏ chính chủ, sẵn sàng giao dịch Liên hệ: *** - Bích Ngọc",70.0,62857142.85714286,Hà Nội,Quận Hai Bà Trưng,Phường Bách Khoa,21.003216,105.84803,,2,,,,,,1777541093000,1,1,0,0,1,1,0,0,0,0
131541333,chotot_gateway,https://www.chotot.com/131541333.htm,3500000000.0,3.5,Căn hộ/Chung cư,False,"Chủ gửi bán TT Nguyễn Trãi, 2 thoáng, 2 ngủ full nội thất, ô tô tránh","- Chủ gửi bán nhà TT Nguyễn Trãi, diện tích 70m2, giá 3tỷ5 ( thương lượng ) - Ô tô đỗ chân cầu thang, mặt phố Nguyễn Trãi, đối diện Royal City, ngõ thông tứ tung, cạnh trường các cấp, chơ ngay cạnh, di chuyển đi đâu cũng tiện, tiện ích vô vàn - Nhà đẹp, 2 thoáng, thiết kế hiện đại tổng 2 ngủ khép kín, full nội thất, khách mua về ở luôn - Sổ đỏ chính chủ, sẵn sàng giao dịch Liên hệ: *** - Bích Ngọc",70.0,50000000.0,Hà Nội,Quận Thanh Xuân,Phường Thượng Đình,21.000267,105.81593,,2,,,,,,1777540544000,1,0,0,0,1,1,0,0,0,0
131541243,chotot_gateway,https://www.chotot.com/131541243.htm,3750000000.0,3.75,Căn hộ/Chung cư,False,"DUPLEX Quan Thổ, 2 thoáng, 80m2 3PN 2WC, sổ đỏ CC, full nội thất","LÕI ĐỐNG ĐA - 2 THOÁNG TRƯỚC SAU - CÓ THỂ CHIA 3 NGỦ - 2 WC RIÊNG BIỆT - BAN CÔNG - SỔ ĐỎ CHÍNH CHỦ TT Quan Thổ, 80m2, giá 3.75 tỷ (thương lượng) Gần chợ, bệnh viện và trường học các cấp, tiện ích bạt ngàn. Thông tầng, rộng tới 80m2. Cảm giác ở thoáng đạt, riêng tư như nhà mặt đất. Nhà 2 mặt thoáng, phòng nào cũng ngập tràn ánh sáng. Dễ dàng cải tạo thành 3 Phòng ngủ cho gia đình đông người. Sổ đỏ chính chủ Liên hệ xem nhà: Huyền Trang",80.0,46875000.0,Hà Nội,Quận Đống Đa,Phường Ô Chợ Dừa,21.024643,105.82897,,2,2,,,,,1777540286000,1,1,0,0,1,0,1,0,1,0
131541205,chotot_gateway,https://www.chotot.com/131541205.htm,2900000000.0,2.9,Căn hộ/Chung cư,False,"Bán TT Khương Trung,ô tô tránh, 10m ra phố,2 thoáng, full nội thất","Dự án: Thông tin chi tiết: - Bán nhà TT Khương Trung, diện tích 25m2, giá chỉ 2tỷ8 ( thương lượng ) - Nhà mặt ngõ, 2 thoáng, cạnh Ngã Tư Sở, Royal City, cạnh trường học các cấp, chợ, khu dân trí cao, an sinh tốt, di chuyển thuận tiện - Nhà thiết kế kiểu duplex, đẹp, nội thất xịn, thoáng, sáng - Sổ đỏ chính chủ, giao dịch ngay Liên hệ: *** - Bích Ngọc",55.0,52727272.72727273,Hà Nội,Quận Thanh Xuân,Phường Khương Đình,20.993517,105.81719,,2,,,,,,1777540192000,1,0,0,0,1,1,1,0,0,0
131541018,chotot_gateway,https://www.chotot.com/131541018.htm,3900000000.0,3.9,Căn hộ/Chung cư,False,"Bán nhà TT Nguyễn Trãi, 3PN full nội thất,2 thoáng, ô tô tránh,70m2","- Bán nhà TT Nguyễn Trãi, diện tích 70m2, giá 3tỷ9 - Ô tô đỗ chân cầu thang, gần các trường đại học lớn, ĐH Quốc gia, ĐH khoa học xã hội và nhân văn, di chuyển nhanh ra Nguyễn Trãi, Nguyễn Xiển, Royal City, vành đai 3 - Thiết kế 3PN full nội thất, nhà thoáng, sáng, chỉ việc về ở - Sổ đỏ chính chủ, sẵn sàng giao dịch Liên hệ: *** - Bích Ngọc",70.0,55714285.71428572,Hà Nội,Quận Thanh Xuân,Phường Thanh Xuân Bắc,20.991365,105.80272,,3,,,,,,1777539773000,1,0,0,0,1,1,0,0,0,0
131540994,chotot_gateway,https://www.chotot.com/131540994.htm,3300000000.0,3.3,Căn hộ/Chung cư,False,HIẾM! TT TÔN ĐỨC THẮNG - TẦNG 2 LÔ GÓC - Ô TÔ ĐỖ - SÂN RỘNG - GẦN HỒ,"Dự án: Thông tin chi tiết: TT ĐỐNG ĐA - CĂN NHỎ TIỀN CỰC HIẾM - TẦNG 2 LÔ GÓC - SÂN CHƠI RỘNG - Ô TÔ ĐỖ CHÂN CẦU THANG - GẦN HỒ THOÁNG MÁT TT Tôn Đức Thắng, 45m2, giá 3.3 tỷ (thương lượng) Lô góc cực thoáng, gần hồ, ô tô đỗ chân cầu thang. Gần trường học các cấp và phường công an, đảm bảo an ninh tuyệt đối, tiện ích bạt ngàn. Thiết kế: bếp, khách, wc, 2 ngủ thoáng sáng, ở luôn hoặc cho thuê đều được. Sổ đỏ chính chủ, giao dịch ngay Liên hệ xem nhà: Huyền Trang",45.0,73333333.33333333,Hà Nội,Quận Đống Đa,Phường Nam Đồng,21.018047,105.829704,,2,,,,,,1777539715000,0,0,0,0,1,1,0,0,1,1
131540841,chotot_gateway,https://www.chotot.com/131540841.htm,4400000000.0,4.4,Căn hộ/Chung cư,False,"Bán TT Khương Đình, 3 thoáng, 3PN full nội thất, ô tô tránh, 85m2","Dự án: Thông tin chi tiết: - Bán nhà TT Khương Đình, diện tích 85m2, giá 4tỷ4 (thương lượng) - Trung tâm quận Thanh Xuân, sát Royal City, ngã tư sở, sau mở vành đai 2.5 sẽ ra mặt đường, di chuyển cực kỳ thuận lợi, cạnh trường tiểu học các cấp, chợ, tiện ích vô vàn - Ô tô đỗ chân toà, sân chơi rộng, thoáng mát - Nhà thiết kế 3 ngủ, nội thất đẹp, nhà thoáng, khách chỉ việc xách vali về ở - Sổ đỏ chính chủ, sẵn sàng giao dịch Liên hệ: *** - Bích Ngọc",85.0,51764705.88235294,Hà Nội,Quận Thanh Xuân,Phường Thượng Đình,20.996548,105.81366,,3,,,,,,1777539318000,1,0,0,0,1,1,0,0,0,1
132121735,chotot_gateway,https://www.chotot.com/132121735.htm,5000000000.0,5.0,Căn hộ/Chung cư,False,Siêu hiếm 5 tỷ sổ đỏ 45 m2 tầng 2 tt phố Lý nam Đễ 3 ngủ sát phố,"Dự án: Thông tin chi tiết: 👍Bán nhà 5,5 tỷ phố Lý Nam Đế tập thể tầng 2 + 3 sổ đỏ 32/50 m2 quận Hoàn Kiếm 3 ngủ nhà đẹp sát phố ở luôn. TRUNG TÂM VIP HOÀN KIẾM - HIẾM - TẦM TIỀN - SÁT PHỐ - Ở LUÔN + Nhà thuộc khu tập thể Lý Nam , Ngõ to ô tô tránh , Nhà bán thuộc tầng 2 thông lên tầng 3 như penthouse. Ở luôn đẹp sạch, chắc chắn kiên cố. Cụ thể: - Tầng 2: Phòng khách, bếp, wc, phòng ngủ bé. Thêm cả không gian lưu không ở ngoài hành lang chung là sân rộng trồng cây. - Tầng 3: 2 phòng ngủ, không gian thờ. Cửa sổ thoáng sáng, mát rượu. + Pháp lý sạch, sổ đỏ đầy đủ. + Quá hiếm cho khu VIP trung tâm, ở luôn, công năng đầy đủ, + Liên hệ chị Lan : ***",45.0,111111111.1111111,Hà Nội,Quận Hoàn Kiếm,Phường Hàng Bông,21.028898,105.84591,,3,2,2,2,2,,1777539126000,0,0,0,0,1,1,1,0,0,1
131540710,chotot_gateway,https://www.chotot.com/131540710.htm,3900000000.0,3.9,Căn hộ/Chung cư,False,TT MẶT PHỐ LÁNG HẠ - BAN CÔNG THOÁNG - DÒNG TIỀN 6TR/THÁNG,"Dự án: Thông tin chi tiết: VỊ TRÍ ĐẮC ĐỊA LÕI ĐỐNG ĐA - MẶT PHỐ - Ở ĐẲNG CẤP - CHO THUÊ DÒNG TIỀN CỰC ĐỈNH - TIỆN ÍCH NGẬP TRÀN - THIẾT KẾ 2 NGỦ - Ở NGAY TT Láng Hạ, 40m2, giá 3.9 tỷ (thương lượng) Tâm điểm Đống Đa, giao lộ Thái Hà - Huỳnh Thúc Kháng, vỉa hè rộng. Sát rạp chiếu phim Quốc gia, ngân hàng, dân trí cao, an ninh tuyệt đối. Thiết kế: bếp, khách, 2 ngủ thoáng sáng. Sổ đỏ chính chủ, chủ thiện chí, sẵn sàng giao dịch ngay. Liên hệ xem nhà: Huyền Trang",40.0,97500000.0,Hà Nội,Quận Đống Đa,Phường Láng Hạ,21.011997,105.812,,2,,,,,,1777538995000,0,1,0,0,1,0,1,0,0,0
131540614,chotot_gateway,https://www.chotot.com/131540614.htm,3800000000.0,3.8,Căn hộ/Chung cư,False,"Bán nhà TT Khuất Duy Tiến, lô góc, ô tô tránh,view mặt đường","Dự án: Thông tin chi tiết: - Bán nhà TT phố Khuất Duy Tiến, diện tích 65m2, giá 3tỷ8 - Vị trí đẹp, thuận tiện, gần chợ, trường học các cấp, sân trước rộng, ô tô đỗ ngày đêm, sân chơi tập thể dục, vài phút ra phố, cạnh vành đai 3 - Nhà lô góc, thoáng trước thoáng sau, phòng nào cũng tràn ngập ánh sáng tự nhiên - Nhà thiết kế đẹp, thoáng, sáng, bếp riêng, ban công rộng, full nội thất - Sổ đỏ chính chủ, chỉ chờ khách Liên hệ: *** - Bích Ngọc",65.0,58461538.461538464,Hà Nội,Quận Thanh Xuân,Phường Thanh Xuân Trung,20.994038,105.8015,,2,,,,,,1777538777000,1,1,0,0,1,1,0,0,1,0
131540373,chotot_gateway,https://www.chotot.com/131540373.htm,5800000000.0,5.8,Căn hộ/Chung cư,False,"TT Phạm Ngọc Thạch, ô tô tránh, 3PN full nội thất, 1 bước ra phố, 90m2","- Bán nhà TT Phạm Ngọc Thạch, diện tích 90m2, giá chỉ 5tỷ8 ( thương lượng với chủ ) - Gần các tuyến phố lớn Chùa Bộc, Tây Sơn, Thái Hà, gần nhiều trường đại học lớn, gần trường các cấp, khu vực mua sắm, ăn uống sầm uất, dân trí cao, tiện ích đầy đủ - Thiết kế 3PN, full nội thất, ban công siêu rộng, nhà thoáng, sáng - Sổ đỏ chính chủ, sẵn sảng giao dịch Liên hệ: ***",90.0,64444444.44444445,Hà Nội,Quận Đống Đa,Phường Kim Liên,21.007128,105.83244,,3,,,,,,1777538292000,1,1,0,0,1,1,0,0,0,1
